record_id,person_group,group_size,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
4297,Person 1001,2,hannah,clarke,79.0,bathurst place,kulcutra,harbord,3137,vic,19080806.0,9174012,7775
1788,Person 1002,2,emma,munyarryun,64.0,warner p lace,,dromana,5052,nsw,19580605.0,9443774,60252
3880,Person 1002,2,emma,munyarryun,64.0,warner place,lot nq,dromana,5052,nsw,19580605.0,9443774,14046
1806,Person 1003,2,benjamin,royle,15.0,board p lace,morn moot,arana hills,2076,nsw,19110517.0,5142627,52920
2132,Person 1003,2,benjamin,royle,15.0,board place,morn moot,arana hills,2076,nsw,19110517.0,5142627,35446
1807,Person 1004,2,harry,kremneff,,,eventi de homes,parkdlae,2747,vic,19410721.0,6547065,76860
3166,Person 1004,2,harry,kremneff,138.0,dalziel street,eventide homes,parkdale,2747,vic,19410721.0,6547065,40551
1809,Person 1005,2,jacob,reid,8.0,daley crescent,,frankston,4507,act,19460118.0,2644532,41982
4604,Person 1005,2,jacob,reid,8.0,daley crescent,,frankstpn,4507,act,19460118.0,2644532,70722
1821,Person 1006,2,jasper,,,glasgow fptreet,barrcalear,broomd,4066,nsw,19320111.0,7933243,15103
1873,Person 1006,2,jasper,green,,glasgow street,barraclear,broome,4066,nsw,19320111.0,7933243,28158
1824,Person 1007,2,oliver,haggett,37.0,dartnell street,aprt 504,holden hill,4858,nsw,19570530.0,2086061,46946
2538,Person 1007,2,oliver,haggett,37.0,aprt 504,dartnell street,holden hill,4858,nsw,19570530.0,2086061,30053
1828,Person 1008,2,ella,james-palmer,7.0,dodwel lstreet,glenaovn,chatham,6058,vic,19921207.0,5759173,92424
4383,Person 1008,2,ella,james-palmer,7.0,dodwell street,glenavon,chatham,6058,vic,19921207.0,5759173,31597
1837,Person 1009,2,finn,weller,65.0,leahy close,st francis village,croydon north,7019,qld,19240729.0,7243781,1023
4476,Person 1009,2,finn,weller,65.0,leahy close,st francis cillage,croydon north,4019,qld,19240729.0,7243781,35941
1845,Person 1010,2,julia,polmear,31.0,schlich street,ocean star villas,lower templestowe,6285,vic,19230209.0,7077889,56569
3045,Person 1010,2,jurlia,rayn,3.0,schlichj street,ocean stavrillas,lower templestowe,6285,vic,19230209.0,7077889,95461
1846,Person 1011,2,ashleigh,haverifeld,40.0,kinsella street,,coonamble,5008,sa,19380317.0,4274253,68183
2781,Person 1011,2,ashleigh,haverfield,40.0,kinsella street,,coonamble,5008,sa,19380317.0,4274253,40259
1874,Person 1012,2,ajay,irons,86.0,wanliss street,tarwyn park,moruya,2085,vic,,4283972,44607
2085,Person 1012,2,ajay,irons,86.0,tarwynpjrk,wanliss street,moruyz,7248,vic,,4283972,61365
1875,Person 1013,2,liam,roles,115.0,davice place,lassaan,auburn,3216,vic,19540701.0,7584791,14853
2210,Person 1013,2,roles,brooklyn,115.0,davice place,lassa an,aubrun,3216,vic,19540701.0,7584791,1389
1877,Person 1014,2,brayden,spears,24.0,beattie crescent,apt 2 005,mont albert,2233,qld,19930707.0,3208269,12524
4805,Person 1014,2,brayden,spears,24.0,beattie crescent,apt 2005,mont albert,2233,qld,19930707.0,3208269,61298
1888,Person 1015,2,alissa,kerley,38.0,magrath lcrescent,homesite 3,mount rorens,4701,nsw,19620109.0,5187806,7646
2477,Person 1015,2,alissa,kerley,38.0,magrath crescent,homesite 3,mount torrens,4701,nsw,19620109.0,5187806,98972
1889,Person 1016,2,cassidy,lock,23.0,gurrang avenue,homestead caravan park,callala bay,4068,,19921126.0,3826197,50457
3313,Person 1016,2,lock,cassidy,23.0,gurrang avenue,homestead camravan park,callala bay,4076,,19921126.0,3826197,16728
1892,Person 1017,2,,miles,184.0,rowntree crescent,solit aire,auburn,2011,nsw,19630105.0,8113333,92902
2147,Person 1017,2,alexander,hamon,184.0,rowntree crescent,solitaire,auburn,2011,nsw,19630105.0,8113333,89216
1910,Person 1018,2,xavier,willng,72.0,blackbutt street,upa cottages,raceview,2506,nsw,19060211.0,4023184,55655
3739,Person 1018,2,xavier,willing,72.0,blackbutt street,upa cottages,raceview,2506,nsw,19060211.0,4023184,65651
1913,Person 1019,2,cambell,de la cruz,373.0,wirraway crescent,boxgrove,balaklvaa,2111,nsw,19870911.0,4131610,73516
2903,Person 1019,2,cambell,de la cruz,373.0,wirraway crescent,boxgrove,balaklava,2111,nsw,19870911.0,4131610,74264
1930,Person 1020,2,kz,kiczurczsk,32.0,paul coe crescent,avenel,wokalp,6112,nsw,19360708.0,4400796,35143
4726,Person 1020,2,ka,kiczurczak,32.0,paul coe crescent,avenel,wokalup,6112,nsw,19360708.0,8073126,3397
1948,Person 1021,2,mitchell,quilliam,370.0,bromell circuit,paradise lake resort,pingelly,2040,qld,19431231.0,6372652,55702
4652,Person 1021,2,mitchell,quilliam,30.0,bromell circuit,paradise lake resort,pingelly,2040,qld,19431231.0,6372652,84361
1966,Person 1022,2,kaitlin,donaldson,,praed place,prospect creek,oakleigh east,2121,tas,19520918.0,3119350,73681
3127,Person 1022,2,kaitlin,donaldson,1.0,praed place,prospect creek,oakleigh east,2121,tas,19520918.0,3119350,15978
1976,Person 1023,2,amy,maie r,210.0,amagulacavenue,villa 56,brisb ane,3189,wa,19040510.0,2004573,39702
3030,Person 1023,2,amy,clarke,210.0,amagula avenue,villa 56,brisbane,3189,wa,19040510.0,2004573,20548
1998,Person 1024,2,anthony,molland,27.0,wakelin circuit,watchorns hill,boulder,3956,vic,19850826.0,6482481,83850
2242,Person 1024,2,anthony,mollnad,27.0,wakelin circuit,watchorns hill,boulder,3956,vic,19850826.0,6482481,55667
2004,Person 1025,2,timothy,britten,25.0,clarkson street,wyoming park,ulladulla,7320,wa,19680222.0,7761320,13420
3751,Person 1025,2,timothy,britten,11.0,clarkson street,wyoming park,ulladulla,7320,wa,19680222.0,7761320,14714
2015,Person 1026,2,abby,grubb,27.0,cockcroft avenue,avonleigh,warren,7008,qld,19480413.0,9612521,6502
4859,Person 1026,2,abby,grbg,27.0,cockcrobt avenue,avonlei gh,warren,7008,qld,19480413.0,9612521,97114
2016,Person 1027,2,ellen,matthews,39.0,mccawley street,bulala,seven hills,2370,vic,19500216.0,7953368,77331
4348,Person 1027,2,ellven,matthews,39.0,bulala,mccawley street,seven fills,2370,vic,19500216.0,7953368,46056
2021,Person 1028,2,amaya,grosser,16.0,herschell ircuit,,denhams beach,3083,qld,19230612.0,5253252,51113
2860,Person 1028,2,connor,grosser,16.0,herschell circuit,cladagh cottage,denhams beach,3083,qld,19230612.0,5253252,79314
2052,Person 1029,2,emiily,zimmermann,38.0,redfern street,blue mountain lagoon,riverwood,3350,nsw,19621028.0,2097692,7668
3663,Person 1029,2,emiily,zimmermann,38.0,redfern s treet,blue mountaih lagoon,riverwood,3350,nsw,19621028.0,5099383,15372
2058,Person 1030,2,tara,rollins,50.0,bonwick place,the lodge,surrey hills,2810,nsw,19120710.0,7514831,93676
3001,Person 1030,2,tara,rolilns,11.0,bonwick place,,surrey heills,8210,nsw,19120710.0,7514831,28621
2059,Person 1031,2,dillon,laverty,81.0,learmonth drive,old cob,geraldton,7015,tas,19330905.0,5756664,98055
3432,Person 1031,2,dillon,camp,18.0,learmonth drive,old cob,geraldton,7015,tas,19330905.0,5756664,47937
2061,Person 1032,2,finn,clarke,15.0,murranji street,the mount,primbee,4101,qld,19031121.0,5509189,75209
3687,Person 1032,2,finn,clarke,330.0,murranjis treet,the mount,primbee,4101,qld,19031121.0,5509189,43029
2083,Person 1033,2,nicola,coleman,64.0,,banksia village,caves beach,5453,qld,19250918.0,8953567,70409
3303,Person 1033,2,nicola,coleman,64.0,,,caves beach,5435,qld,19250918.0,8953567,7316
2090,Person 1034,2,alex,gibb,20.0,burdekin avenue,blueberry,deniliquin,2046,act,19130303.0,4379286,18072
2942,Person 1034,2,aley,gibb,20.0,burdekinravenue,blueberry,deniliquin,2046,act,19130303.0,4379286,8233
2115,Person 1035,2,daniel,riding,228.0,antill street,rondayvoo,dimboola,6010,tas,19090516.0,2525592,8259
2616,Person 1035,2,daniel,riding,228.0,antill street,,,6001,tas,19090516.0,2525592,71839
2126,Person 1036,2,blake,goldsworthy,259.0,wambool street,la villades pins,north ryde,2360,vic,19240515.0,1108824,99200
3276,Person 1036,2,blakd,goldsworthy,259.0,wambool street,la villades pins,north ryde,2360,vic,19240515.0,1108824,71928
2133,Person 1037,2,oliver,clarke,35.0,macumba place,ordview estate,sunshine,3150,nsw,19721201.0,3931949,77342
2531,Person 1037,2,olivr,clarke,35.0,macumba place,ordviewaestate,sunshine,3150,nsw,19721201.0,3931949,37677
2170,Person 1038,2,kaitlin,finlay,48.0,campbell street,bullarook park stud,belmont,3034,sa,19750701.0,1515037,2496
4742,Person 1038,2,,finlay,48.0,campbell tsreet,bullaroo kp ark stud,belmont,3043,sa,19750701.0,1515037,34369
2207,Person 1039,2,cameron,matson,19.0,gratwick street,beltrasna angus stud,manly vale,6232,nsw,19361207.0,8252225,69270
4288,Person 1039,2,cameron,matson,19.0,gratwick street,beltrasna angus stud,manly vvale,6232,nsw,19361207.0,8252225,84431
2235,Person 1040,2,lushia,bishop,8.0,damala street,st francis vlge,kia ora,6163,nsw,19281214.0,1153545,9493
2382,Person 1040,2,lushia,bishop,8.0,damala street,st francis vlge,kia ora,6163,nsw,19431119.0,1153545,66202
2251,Person 1041,2,spy ke,morrison,172.0,magenta square,parklands village,geraldton,3352,qld,19061014.0,7686370,67791
3098,Person 1041,2,spyke,morrison,172.0,magenta square,parklands village,geraldton,3352,qld,19061014.0,7686370,80315
2252,Person 1042,2,lochlan,coulson,17.0,holland street,hamilton,carina heights,4800,nsw,19350112.0,9019052,95522
4194,Person 1042,2,lochlan,selth,17.0,holland street,hamilton,carina heights,4800,nsw,19821231.0,9019052,99102
2262,Person 1043,2,keziah,painter,18.0,ainsli e avenue,sec 1,torquay,3205,vic,19191031.0,7801066,50027
4247,Person 1043,2,keziah,painter,18.0,ainslie avenue,sec 1,torquay,3205,vic,19191031.0,7801066,16749
2266,Person 1044,2,vlahodimos,isabelka,406.0,balfourcrescent,kersey h south,dutson,6026,nsw,19490615.0,3827946,28435
4958,Person 1044,2,madalyn,carmody,15.0,balfour crescent,kersey' south,dutson,6026,nsw,19490615.0,3827946,47723
2279,Person 1045,2,tanar,george,77.0,britten-jones drive,roskhil,torquay,331,nsw,,5067972,68408
4943,Person 1045,2,tanar,george,77.0,britten-jones drive,roskhill,torquay,3031,nsw,,5067972,9419
2285,Person 1046,2,michaela,scrimgeour,6.0,bootle place,lillydale,mount stuart,3931,qld,19190908.0,7520570,68596
4564,Person 1046,2,michaela,scrimgeour,6.0,bootle place,lillydale,mount ituart,3931,qld,19190908.0,7520570,21854
2311,Person 1047,2,kirrah,gillard,2.0,pasley place,mermaid plaza dental centre (cnr gold co,biggera waters,4852,vic,19140212.0,6828869,1802
4418,Person 1047,2,gillafd,kirrha,2.0,pasley place,mermaid plaza dental cetre (cnr gold co,biggera waters,4852,vic,19140212.0,6828869,44542
2313,Person 1048,2,magnus,boyle,25.0,bindiri place,naringal orchard,raceivew,2036,qld,19540417.0,1684612,39520
3802,Person 1048,2,magnus,boyle,11.0,bindiri place,naringal orchard,raceview,2036,qld,19540417.0,1684612,9140
2346,Person 1049,2,hunter,green,37.0,kingsmill atreet,john flynn medical centre,st ive,3084,nsw,19860813.0,9810237,5441
2968,Person 1049,2,hunter,green,37.0,kingsmill street,john flynn medical centre,greenacre,3084,nsw,19860813.0,9810237,22733
2347,Person 1050,2,marcus,dunstonze,,mcgowen close,paradise stud,toorak,4802,sa,19960531.0,8697439,69714
3188,Person 1050,2,marcus,dunstone,5.0,mcgowen close,paradise stud,toorak,4802,sa,19960531.0,8697439,30230
2350,Person 1051,2,ebony,lavender,84.0,beaurepai re crescent,james milson rtermnt vlge,seven hills,6019,sa,19401126.0,5364330,84342
3204,Person 1051,2,ebony,lavender,84.0,beaurepaire crescent,james milson retrmnt vlge,seven hills,6019,sa,19401126.0,5364330,91998
2363,Person 1052,2,riley,iacopetta,21.0,girdlestone circuit,,yackandandah,3779,qld,19660915.0,1021033,14430
2862,Person 1052,2,riley,iacopetta,21.0,girdlestone circuit,,yackandandah,3797,qld,19660915.0,1021033,55880
2365,Person 1053,2,holly,berry,41.0,bates street,glendas,currimundi,4670,nsw,19860508.0,4314482,51925
4474,Person 1053,2,holly,berry,41.0,glendas,bates street,currimundi,4670,nxw,19860508.0,4314482,11719
2381,Person 1054,2,jamie,matthews,8.0,rule street,inghams plant,craigmore,3687,nsw,19410506.0,3285602,71373
2940,Person 1054,2,jamie,matthews,8.0,,,craigmore,3687,nsw,19410506.0,3285602,3595
2398,Person 1055,2,laurne,matson,28.0,castleton crescent,wyndbo urne park,centennial park,3205,,19430921.0,3198708,97928
4898,Person 1055,2,lauren,mason,28.0,castleton crescent,wyndbourne park,centennial park,3205,nsw,19430921.0,3198708,13266
2406,Person 1056,2,marbleigh,clarke,63.0,hodgson crescent,hawkins msaonic vlge,northciffe,2444,vic,19301107.0,3693124,63614
3063,Person 1056,2,marleigh,clarke,63.0,hodgson crescent,hawkins masonic vlge,northcliffe,2444,vic,19301107.0,3693124,66747
2409,Person 1057,2,adam,white,21.0,shumack street,rosewo od garden,loganlea,5072,nsw,19281217.0,7653958,55895
4612,Person 1057,2,adam,white,21.0,shumack street,rosewood garden,loganlea,5072,nsw,19281217.0,7653958,75711
2423,Person 1058,2,talia,silvetsrhino,74.0,finniss crescent,sec 478 hd paringa,mosman,2067,qld,19311020.0,8926703,86890
2986,Person 1058,2,talia,silvestrino,74.0,kingston street,sec 478 hd paringa,mosman,2067,qld,19311020.0,8926703,5436
2424,Person 1059,2,holly,callado,29.0,goodchild street,hornsbie,plumpton,5012,qld,19330121.0,2585336,82403
4861,Person 1059,2,sarah,callado,29.0,goodchildstreet,hornsbie,plumpon,5012,qld,19330121.0,2585336,3505
2426,Person 1060,2,blake,herbert,14.0,spensley place,baptist retirement,whalan,3978,sa,19530521.0,6463138,28431
2823,Person 1060,2,ashlie,herbetr,14.0,spensley place,baptist retirement,whalan,3978,sa,19530521.0,6463138,70347
2437,Person 1061,2,,matthews,40.0,longmore crescent,willonyx,ellen grove,3215,qld,19891127.0,4080846,11413
4630,Person 1061,2,,matthews,105.0,longmore crescent,willonyx,ellen grove,3215,qld,19891127.0,4080846,84598
2448,Person 1062,2,rachel,ryan,21.0,kriewaldt circuit,shiel,ermington,4504,vic,19140801.0,3676863,64782
4840,Person 1062,2,rachel,ryan,21.0,kriewaldt circuit,shiel,ermington,4504,vic,,3676863,49651
2450,Person 1063,2,anthony,carbone,28.0,hugh mckay crescent,,mount pleasant,2617,nsw,19531030.0,8781631,36552
2598,Person 1063,2,anthony,carbone,28.0,hugh mckayecrescent,,mount pleasant,2617,nsw,19531030.0,8781631,82084
2455,Person 1064,2,sarah,gukulurruwuy,6.0,barrow p lace,elston,ryfde,3064,wa,19121206.0,9247927,64
2849,Person 1064,2,sarah,gukulurruwuy,6.0,barrow place,elston,ryde,3064,wa,19121206.0,9247927,8923
2457,Person 1065,2,micah,humphreys,2.0,windradyne street,enter boolwey s street,jacanz,3137,nsw,19381107.0,5990502,32282
4543,Person 1065,2,micah,humphreys,59.0,windradyne street,enter boolwey s street,jacana,3137,nsw,19381107.0,5990502,61913
2459,Person 1066,2,samantha,nelsen,3.0,magenta square,billamein,vale park,3054,nsw,19170726.0,7365496,36188
4622,Person 1066,2,,sofen,3.0,magenta square,billamein,vale park,3054,nsw,19170726.0,7365496,21468
2460,Person 1067,2,arki,white,35.0,griffiths street,berragoon,mount isa,2122,sa,19130405.0,5957560,82912
2644,Person 1067,2,caleb,white,35.0,griffiths street,berragoon,mount isa,2122,sa,19130405.0,5957560,3020
2484,Person 1068,2,kazuki,whitea,5.0,ijong dtreet,john curtin hostel,carrum,3616,vic,19360920.0,4008186,2757
2511,Person 1068,2,kazuki,white,5.0,ijong street,john curtin hostel,carrum,3616,vic,19360920.0,4008186,80683
2491,Person 1069,2,max,white,47.0,bendigo street,mater professional centre,samford,3677,nsw,19940426.0,7687209,15658
3734,Person 1069,2,max,white,47.0,bendigo street,mater professional centre,samford,3674,nsw,19940426.0,7687209,72392
2492,Person 1070,2,ruby,vown,65.0,fernyhough crescent,,lamington,3109,nsw,19820119.0,2911379,4134
3463,Person 1070,2,ruyb,vown,65.0,fernyhough crescent,,lamington,3109,nsw,19820119.0,2911379,39417
2506,Person 1071,2,ern,donaldson,13.0,hawkesbury crescent,aralee,lewisgon,7018,,19810427.0,2955815,42400
3661,Person 1071,2,erin,donaldson,13.0,hawkesbury crescent,aralee,lewiston,7018,,19810427.0,2955815,34037
2525,Person 1072,2,jessica,vincent,223.0,,lithgowvale,ascot vale,2209,nsw,19930511.0,8036304,85093
4593,Person 1072,2,vincejnt,jessica,223.0,,lithgo wvale,ascot vale,2209,nsw,19930511.0,8036304,26783
2526,Person 1073,2,ella,rawlings,1.0,garanga,shoalhaven avenue,bulimba,2481,vic,19031013.0,1872004,11136
3164,Person 1073,2,ella,wiseman,1.0,shoalhaven avenue,garanga,bulimba,2485,vic,19031013.0,1872004,9306
2537,Person 1074,2,gillian,blake,131.0,charterisville avenue,whispering pines,avondale heights,2145,vic,19720122.0,1432771,61550
4882,Person 1074,2,blake,gillisn,13.0,charterisville avenue,,avondale heights,1245,vic,19720122.0,1432771,60495
2565,Person 1075,2,shelby,stodart,10.0,currong street,woodrose,dorrigo,2614,nsw,19731031.0,3832597,56867
3143,Person 1075,2,shely,stdart,10.0,currong street,woodrose,dorrigwo,2614,nsw,19731031.0,3832597,24648
2586,Person 1076,2,bradley,gershon,70.0,dalrymple street,john flynn medical centre,,3264,sa,19930712.0,5762612,62925
4294,Person 1076,2,bradley,gershon,218.0,dalrymple street,john flynn medical centre,coodanup,3264,sa,19930712.0,5762612,64340
2588,Person 1077,2,oliver,szeszwcki,10.0,,,currajong,2228,sa,19720315.0,4739075,80166
4467,Person 1077,2,oliver,szeszycki,10.0,laycock place,,currajong,2228,sa,19720315.0,4739075,60372
2589,Person 1078,2,cameron,stanley,2.0,majura road,goughs bay,bayswater,2117,wa,19511004.0,1301653,47399
3427,Person 1078,2,harrison,stanley,,majura road,goughs bay,bayswater,2117,wa,19511004.0,1301653,85535
2613,Person 1079,2,jessica,schumann,8.0,wilkinson street,tintagel,penrith,4111,qld,19160902.0,1077134,65248
4661,Person 1079,2,jessica,schumann,8.0,wilkinson street,tintagel,penrith,4111,qld,,1077134,94434
2630,Person 1080,2,silas,butter,1.0,tubruubcca,burkitt s treet,canley vale,2031,nsw,19431110.0,7275629,10527
3914,Person 1080,2,silas,butter,1.0,burkitt street,tubrubucca,canley vale,2031,nsw,19431110.0,7275629,80771
2632,Person 1081,2,liam,pulford,6.0,theodore street,tarwyn park,penrith,4816,qld,19700908.0,6254692,1144
3351,Person 1081,2,liam,pulford,6.0,theodore street,tarwyn prk,penrith,4816,qld,19700908.0,6254692,67358
2649,Person 1082,2,grace,friebel,,edwell place,villa 2,moorabbin,2117,wa,19151028.0,7313566,79895
4931,Person 1082,2,grace,friebel,,edwell place,villa 2,moorabin,2117,wa,19151028.0,7313566,88739
2654,Person 1083,2,samuel,milburn,57.0,skirving place,,kyabram,2191,nsw,19721128.0,9177714,67520
4897,Person 1083,2,samuel,elphick,57.0,skirving place,,kyabram,2191,nsw,19721128.0,9177714,49701
2665,Person 1084,2,jon,humphreys,3.0,gangele street,eastwood co ttage,woy woy,4400,vic,19890520.0,6017011,77560
4019,Person 1084,2,john,humphreys,3.0,gangele street,eastwood cottage,woy woy,4700,vic,19890520.0,6017011,37414
2683,Person 1085,2,sophie,petersen,141.0,ivo whitton circuit,flr 5 john flynn medical centre,singleton heights,3094,nsw,19440521.0,1237520,53742
4579,Person 1085,2,petersen,sophie,141.0,ivo whitton circuit,flr 5 john flyn n medical centre,singletonn heights,3094,nsw,19440521.0,1237520,52969
2687,Person 1086,2,beth,bambling,38.0,maclagan street,centennial glen,gowanbrae,5062,nsw,19640705.0,5577694,14691
3478,Person 1086,2,beth,bambllng,38.0,maclagan street,centennial glen,gowanbrae,5062,nsw,19640705.0,5577649,34766
2690,Person 1087,2,daniele,marceta,57.0,halford crescent,kamilaroi cottage,lakes entrance,6072,wa,19820807.0,8788410,69917
3813,Person 1087,2,natalia,marceta,57.0,halford cescent,kamilaroi dottage,,6072,wa,19820807.0,8788410,70244
2704,Person 1088,2,mitchell,chanter,1.0,learmonth drive,bayview towers,benowa,3150,qld,19220713.0,7191519,73919
3675,Person 1088,2,mitchell,chanter,1.0,learmonht drive,,benowa,3150,qld,19220713.0,7191519,70949
2725,Person 1089,2,makayla,thorpe,15.0,macdonnell street,yakilli park,kogarah,3450,qld,19440116.0,1754223,4982
