record_id,cluster_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
4611,874,charlotte,dixon,219.0,ferber puace,mlc centre,geelong west,4810,qld,19141202.0,3783386,14452
3484,874,charlotte,dixon,219.0,ferber place,mlc centre,geelong west,4810,qld,19141202.0,3783386,63116
2118,874,charlotte,dixno,31.0,ferber place,mlc ecntre,geelon west,4810,qld,19141202.0,3783386,15000
0,---,---,---,---,---,---,---,---,---,---,---,---
2376,875,imoen,louca,29.0,blackwell ircuit,bindaree,coolum bdach,2800,qld,19180129.0,2930517,51359
3489,875,imogen,louca,29.0,blackwell circuit,bindaree,coolum beach,2800,qld,19180129.0,2930517,16095
4915,875,imogen,louca,29.0,blackwell circuit,bindaree,coolum beach,2800,qld,19181226.0,2930517,79036
0,---,---,---,---,---,---,---,---,---,---,---,---
3857,876,sean,mattyews,19.0,,marandyvale,bunbury,5051,sa,19520805.0,2832579,29268
3490,876,sean,matthews,19.0,,marandyvale,bunbry,5051,sa,19520805.0,2832579,9018
2227,876,sean,matth ews,19.0,,marandyvale,camden south,5051,sa,19520805.0,2832579,75118
3757,876,sean,matthews,19.0,,marandyvale,bunbury,5051,sa,19520805.0,2832579,62616
0,---,---,---,---,---,---,---,---,---,---,---,---
1244,877,archie,clake,162.0,nangor street,oaru,westmead,2251,vic,19780909.0,5273648,11411
3493,877,archie,clarke,162.0,nangor street,omaru,westmead,2251,vic,19780909.0,5273648,22400
4205,877,archie,clarke,,nangor street,oma ru,westmead,2251,vic,19780909.0,5273648,15723
0,---,---,---,---,---,---,---,---,---,---,---,---
1672,878,seng,will,36.0,jim pikna venue,warilei,yengarie,5540,qld,19510103.0,1604410,43056
3961,878,wiol,seng,36.0,jim pike avenue,wariaei,yenagrie,5504,qld,19510103.0,1604410,30180
4537,878,will,seng,36.0,jim pike avenue,warilei,yengarie,5540,qld,19510103.0,1604410,11738
3500,878,will,seng,36.0,jim pikea venue,warilie,yengarie,5540,qld,19510103.0,1604410,83211
0,---,---,---,---,---,---,---,---,---,---,---,---
787,879,danik a,alhabsji,2.0,ewing street,oak dale,toowoomba,2161,vic,19020325.0,2643761,42258
3508,879,danika,alhabsji,2.0,ewing street,oakdale,toowoomba,2161,vic,19020325.0,2643761,2875
0,---,---,---,---,---,---,---,---,---,---,---,---
3512,880,travis,gearman,12.0,birdwood street,sunny brees,chatham,5353,nsw,19461203.0,9247527,30776
3405,880,travis,gearamn,12.0,birdwood qtreet,,chatham,5353,nsw,19461203.0,9247527,12381
4191,880,travks,gearman,12.0,birdwood street,sunny brees,chatham,5353,nsw,19461203.0,9247527,43382
0,---,---,---,---,---,---,---,---,---,---,---,---
82,881,lucas,benger,19.0,cunningham street,padicam,melton south,2232,nsw,19851030.0,5458466,81047
3517,881,lucas,benger,1.0,cunningham street,padicam,melton south,2232,nsw,19851030.0,5458466,17837
0,---,---,---,---,---,---,---,---,---,---,---,---
3522,882,,abeywickrama,16.0,carnegie garden,derry lodge,armdiale,2294,qld,19130224.0,4107592,92180
3557,882,,abeywickrama,16.0,carnegie garden,derry lodge,armidale,2299,qld,19130224.0,6845689,4389
4586,882,,abeywicjrama,16.0,carnegie garden,derry oldge,armidale,2299,qld,19130224.0,6845689,10321
2413,882,,abeywickrama,18.0,carnegie garden,derry zlodge,armdialg,2299,qld,19130224.0,6845689,93101
4210,882,,abeywickrama,16.0,carnegie garden,derry lodge,armidale,2299,qld,19130224.0,6841689,34753
3743,882,,abeywickrama,16.0,strzelecki rcescent,,armidale,2299,qld,19130224.0,6845689,31880
0,---,---,---,---,---,---,---,---,---,---,---,---
3526,883,madeline,purtell,2.0,dennis street,,franklin,4570,qld,19811121.0,3603598,34728
1039,883,madeline,purtell,110.0,denns street,,frankuin,4570,qld,19811121.0,3603598,84330
0,---,---,---,---,---,---,---,---,---,---,---,---
3536,884,madeleine,green,20.0,weetman place,hopeview,orang,2152,vic,19911013.0,5184902,72498
3584,884,greeb,madeleine,20.0,weetman place,hopeview,orange,2125,vic,19911013.0,5184902,4387
1400,884,madeleine,green,20.0,weetman place,hopeview,orange,2125,vic,19911013.0,5184902,1236
0,---,---,---,---,---,---,---,---,---,---,---,---
3540,885,baiely,wyllie,17.0,howie court,barra barroo,north m aclean,6210,vic,19611221.0,5687428,8849
1605,885,hayden,wyllie,17.0,howie court,barra barroo,north maclean,6210,vic,19611221.0,5687428,13562
4372,885,hayden,wylzie,17.0,barra abrroo,howie ocurt,north maclean,6210,vic,19611221.0,5687428,43845
4615,885,emiliy,wyllie,17.0,howie court,barra abrroo,north maclean,6210,vic,19611221.0,5687428,3118
0,---,---,---,---,---,---,---,---,---,---,---,---
3544,886,laura,wegb,6.0,,martins well station,tri gg,2108,vic,19690412.0,4088462,1584
4212,886,webf,laura,,,martins well station,trugg,2180,vic,19690412.0,4088462,76142
3213,886,laura,webb,6.0,,martins well station,trigg,2108,vic,19690412.0,4088462,68673
0,---,---,---,---,---,---,---,---,---,---,---,---
3548,887,leo,robson,13.0,nullagine street,,ingham,3804,vic,19560910.0,7184177,73642
2822,887,leo,robson,13.0,nullagine street,,ingham,3840,vic,19560910.0,7184177,6189
0,---,---,---,---,---,---,---,---,---,---,---,---
752,888,jade,browne,12.0,noble clse,circle h,avoca,3180,qld,19921015.0,1314590,63346
3555,888,jade,browne,12.0,noble close,circle h,avoca,3180,qld,19921015.0,1314590,40832
4070,888,jade,brownw,21.0,noble close,circle h,avoca,3180,qld,19921015.0,1314590,71756
0,---,---,---,---,---,---,---,---,---,---,---,---
4281,889,timothy,bellchambers,,buggy crescent,medical centre,pymble,2323,vic,19210723.0,6606450,21693
3556,889,timothy,bellchambers,,buggy crescent,medica ldentre,pymble,2323,vic,19210723.0,6606450,37643
1102,889,timothy,bellchambers,,,medical cdntre,pymbld,2323,vic,19210723.0,6606450,25674
0,---,---,---,---,---,---,---,---,---,---,---,---
3182,890,clement,hyland,18.0,throsby crescent,carrington retrmnt vlge,mount gravatt,2176,qld,19780204.0,3982916,17776
3558,890,clement,hyland,18.0,throsby crescent,carrington retrmnt vlge,mount gravatt,2176,qld,19581028.0,3982916,86422
0,---,---,---,---,---,---,---,---,---,---,---,---
3562,891,samuel,bishop,142.0,beedham place,buffel rise,highbury,3844,vic,19450525.0,1234782,29517
4302,891,samuel,bishop,142.0,beedham place,buffelrise,highbury,3844,vic,19450525.0,1234772,38631
3503,891,,bishop,,beedham place,buffel rise,highbury,3844,vic,19450525.0,1234783,71909
0,---,---,---,---,---,---,---,---,---,---,---,---
3571,892,jaes,campbell,1181.0,jaeger circuit,hamden place,beechboro,3943,qld,19991103.0,2846606,79507
3821,892,james,campbell,1181.0,jaeger circuit,hamden place,beechb oro,3943,qld,19991103.0,2846606,61659
2990,892,james,campbell,1181.0,jaeger circuit,hamden place,beechboro,3943,qld,19991103.0,2846606,59205
0,---,---,---,---,---,---,---,---,---,---,---,---
476,893,john,hamblin,27.0,claymore springs,wallace place,woy woy,6758,vci,19171215.0,1084423,45762
3588,893,john,hamblin,27.0,wallace place,claymore springs,woy woy,6758,vic,19171215.0,1084423,32764
4285,893,john,hamblin,48.0,wallace place,claymore springs,woywyo,6758,vic,19171215.0,1084523,21409
0,---,---,---,---,---,---,---,---,---,---,---,---
3593,894,matthew,sunderland,522.0,max henry crescent,tigers hill,banks,4152,nsq,19190521.0,5343886,6211
500,894,matthew,sunderland,522.0,max henry crescent,tigers hill,banks,4152,nsw,19190521.0,5343886,17575
0,---,---,---,---,---,---,---,---,---,---,---,---
1033,895,lochlan,malor,10.0,albermarle place,ponderosa,woori yallock,5355,qld,19780720.0,7679335,95458
3907,895,lochlan,prinlge,10.0,albermarle place,ponderosa,woori yallock,5355,qld,19780720.0,7679335,98941
3605,895,lochlan,mlor,10.0,albermarleeuplace,ponderpsa,woori yallock,5355,qld,19780720.0,7679335,24288
4055,895,lochlan,malorj,10.0,ponderosa,albermarle place,woori yallock,5355,qld,19780720.0,7679335,64707
0,---,---,---,---,---,---,---,---,---,---,---,---
3970,896,stephanie,westbrook,13.0,badimara street,,mount pleasant,2010,act,19520107.0,7788330,29988
2299,896,westbrook,stephanie,13.0,badimara street,kindlian,mount pleasant,2010,act,19520107.0,7788330,52100
3613,896,stephnie,westbrok,13.0,badimara street,,labrador,2010,act,19520107.0,7788330,96688
0,---,---,---,---,---,---,---,---,---,---,---,---
3531,897,coleman,jaiden,47.0,radcliffej street,fernbank,concord,4550,vic,19720423.0,6077956,46134
3614,897,jaiden,coleman,47.0,radcliffe street,fernbank,concord,4550,vic,19720423.0,6077956,78924
0,---,---,---,---,---,---,---,---,---,---,---,---
3770,898,matthew,greeb,3.0,larpent street,brentwopd vlge,dianella,2101,vic,19410114.0,8051408,24892
3618,898,matthew,green,3.0,larpent street,brentwood vlge,dianella,2101,vic,19410114.0,8051408,7543
1586,898,holly,green,3.0,larpent street,brentwood vlge,ormond,2101,vic,19410114.0,1092994,40005
4502,898,matthew,green,3.0,larpent sztreet,brentwodo vlge,diane lla,2101,vic,,8051408,3308
0,---,---,---,---,---,---,---,---,---,---,---,---
925,899,cooper,boyle,10.0,degraves crescent,,adaminaby,2232,nsw,19901020.0,5310288,20196
3622,899,coopcer,boyle,10.0,degraves crescent,,adaminaby,2232,nsw,19901020.0,5310288,20768
0,---,---,---,---,---,---,---,---,---,---,---,---
3971,900,everett,xepheren,90.0,packer street,yonda iones,mill park,4375,sa,19750202.0,6641961,11246
4035,900,xepheren,everett,90.0,packerstreet,yonda p ines,bulimba,4370,sa,19750202.0,6641961,43906
4932,900,xepheren,everett,90.0,packer street,yonda pines,bulimba,4370,sa,19750202.0,6476307,6389
3623,900,xepheren,everett,90.0,packer street,yonda pines,bulinba,4207,sa,19750202.0,6641961,42704
4557,900,xepheren,everett,90.0,packer street,yonda pines,bulimba,4370,sa,19750202.0,6641961,95692
1265,900,xepheren,everett,90.0,packer sgreet,yonda pines,bulimba,4376,wa,19750202.0,6641961,88885
0,---,---,---,---,---,---,---,---,---,---,---,---
4816,901,nefe,thandi,232.0,mcmaster street,brink arry,belmont north,3134,qld,19901230.0,7760403,97058
3627,901,neve,thandi,232.0,mcmaster street,brinjarry,belmont north,3134,qld,19901230.0,7760403,98110
2204,901,neve,thandi,232.0,mcmasterstreet,brinjvrry,belmont north,3134,qlf,19901230.0,7760403,16830
0,---,---,---,---,---,---,---,---,---,---,---,---
3633,902,madelyn,egan,2.0,bourchier close,brentwood vlge,carrum,5155,qld,19540426.0,6879986,45746
1532,902,madelyn,egan,2.0,bourchier close,brentwoodvlge,carcrum,5155,qld,19540426.0,6879986,62995
0,---,---,---,---,---,---,---,---,---,---,---,---
3240,903,amelis,kochiwama,44.0,antares crescent,telopea park,benowa,7017,nsw,19000626.0,2398260,18232
3634,903,amelia,kochiwama,44.0,antares crescent,telopea park,benowa,7017,nsw,19000626.0,2398260,95474
3853,903,amelia,kochiwama,44.0,antares rcescent,telope a park,benwpa,7017,nsw,19000626.0,2398260,33856
0,---,---,---,---,---,---,---,---,---,---,---,---
3642,904,james,novak,27.0,gepp pboace,old post office,thornbury,3098,nsw,19030905.0,2945589,30527
1549,904,james,novak,27.0,gepp place,old post office,thornbury,3089,nsw,19030905.0,2945589,62404
0,---,---,---,---,---,---,---,---,---,---,---,---
4072,905,patrick,vincent,21.0,outtrim avenue,glendower,willetton,3984,nsw,19510921.0,9836975,35447
3659,905,patrick,vincent,21.0,outtrim avenue,glendower,willetton,3984,nsw,19510921.0,7971982,16680
1359,905,patrkck,vincent,21.0,outtrim avenue,glendower,willrtton,2213,nsw,19510921.0,9836975,11154
0,---,---,---,---,---,---,---,---,---,---,---,---
2506,906,ern,donaldson,13.0,hawkesbury crescent,aralee,lewisgon,7018,,19810427.0,2955815,42400
3661,906,erin,donaldson,13.0,hawkesbury crescent,aralee,lewiston,7018,,19810427.0,2955815,34037
0,---,---,---,---,---,---,---,---,---,---,---,---
2052,907,emiily,zimmermann,38.0,redfern street,blue mountain lagoon,riverwood,3350,nsw,19621028.0,2097692,7668
3663,907,emiily,zimmermann,38.0,redfern s treet,blue mountaih lagoon,riverwood,3350,nsw,19621028.0,5099383,15372
0,---,---,---,---,---,---,---,---,---,---,---,---
2704,908,mitchell,chanter,1.0,learmonth drive,bayview towers,benowa,3150,qld,19220713.0,7191519,73919
3675,908,mitchell,chanter,1.0,learmonht drive,,benowa,3150,qld,19220713.0,7191519,70949
0,---,---,---,---,---,---,---,---,---,---,---,---
585,909,angus,roas,62.0,gormansto crescent,mlc centre,kiruwah,3350,sa,19250817.0,2655081,2584
3686,909,angus,rosa,62.0,gormanston crescent,mlc centre,kirwan,3350,sa,19250817.0,2655081,69770
0,---,---,---,---,---,---,---,---,---,---,---,---
2061,910,finn,clarke,15.0,murranji street,the mount,primbee,4101,qld,19031121.0,5509189,75209
3687,910,finn,clarke,330.0,murranjis treet,the mount,primbee,4101,qld,19031121.0,5509189,43029
0,---,---,---,---,---,---,---,---,---,---,---,---
3688,911,charlie,block,10.0,mulga street,dalkeith cottage,toorak,7190,sa,19790821.0,2643187,34989
4645,911,charlie,block,10.0,mulga tsreet,dalkeith cottage,toorak,7190,as,19790821.0,2643187,33191
3533,911,braedon,block,,mulga street,dalkeith cottage,toorak,7190,sa,19790281.0,2643187,27090
0,---,---,---,---,---,---,---,---,---,---,---,---
521,912,thomas,collier,11.0,glynn street,stonehenge,eden,2617,vic,19100919.0,4514118,6625
3698,912,elana,collier,11.0,glynn street,ston ehnge,eden,2617,vic,19100919.0,4514118,53442
0,---,---,---,---,---,---,---,---,---,---,---,---
4817,913,jarrod,clarkze,18.0,arndell street,lyr apark,moaam,3011,qld,19070418.0,3612563,98275
3706,913,jarrod,clarke,18.0,guthridge crescent,lyra park,moana,3011,qld,19000830.0,3612563,40210
411,913,jarrod,clarke,18.0,guthridge crescent,lyra park,moama,3011,qld,19070418.0,3612563,38498
4463,913,,clarke,18.0,guthridge crescent,lyra park,moama,3011,qld,19070418.0,3612563,5730
0,---,---,---,---,---,---,---,---,---,---,---,---
3306,914,tess,beckwith,13.0,musgrave street,dale view,caloundra west,2905,wa,19350624.0,3602593,2891
3707,914,beckwith,tess,13.0,musgravestreet,dale view,caloundta west,2905,wa,19350624.0,3602593,5600
0,---,---,---,---,---,---,---,---,---,---,---,---
579,915,casey,pacey,22.0,officer crescent,ken hunter lodge,carlingford,6105,wa,19220930.0,1859104,65428
3709,915,,pacey,22.0,officer crescent,ken hunter lodge,carlingford,6105,wa,19991009.0,1859104,17654
0,---,---,---,---,---,---,---,---,---,---,---,---
4567,916,leah,reecs,16.0,solly place,wyomink park,strathbogie,2327,vic,19000103.0,7395505,1344
3715,916,luka,rees,364.0,solly place,wyoming park,strathbogie,2327,vic,19000103.0,8588392,27892
927,916,lukar,rees,364.0,solly place,wyoming park,strathbogie,2327,vic,19000103.0,3099843,67353
0,---,---,---,---,---,---,---,---,---,---,---,---
4640,917,chelsea,quilliam,41.0,,,rosewhite,2756,nsw,19531012.0,9096288,58827
1714,917,quilliam,chelsea,41.0,,,rosewhite,2217,nsw,19531012.0,9096288,95458
3716,917,chelsea,quilliam,,,,rosewhite,2756,nsw,19531012.0,9096288,12559
0,---,---,---,---,---,---,---,---,---,---,---,---
3739,918,xavier,willing,72.0,blackbutt street,upa cottages,raceview,2506,nsw,19060211.0,4023184,65651
1910,918,xavier,willng,72.0,blackbutt street,upa cottages,raceview,2506,nsw,19060211.0,4023184,55655
0,---,---,---,---,---,---,---,---,---,---,---,---
2081,919,kelsey,nguyen,,champion place,rosebrook,boronia heights,2036,nsw,19130601.0,8154269,75858
3750,919,kelsey,nguyen,11.0,champion place,rosebrook,boronia heights,2036,nsw,19130601.0,8154269,10412
0,---,---,---,---,---,---,---,---,---,---,---,---
2004,920,timothy,britten,25.0,clarkson street,wyoming park,ulladulla,7320,wa,19680222.0,7761320,13420
3751,920,timothy,britten,11.0,clarkson street,wyoming park,ulladulla,7320,wa,19680222.0,7761320,14714
0,---,---,---,---,---,---,---,---,---,---,---,---
3755,921,adele,walls,1.0,abercrombie circuit,congreave court,beverly hills,3219,qld,19041026.0,4207496,42821
3031,921,adele,walls,1.0,congreavecourt,abercrombie circuit,beverly hills,3219,qld,19041026.0,4207496,98001
0,---,---,---,---,---,---,---,---,---,---,---,---
3756,922,ryan,indiana,103.0,brimage place,dudley specialistt medical centre,kangaroo flat,3193,nsw,19770224.0,8553719,26978
557,922,indiana,ryan,103.0,brimage place,dudley specialist medical centre,kangaroo flat,3193,nsw,19770224.0,8553719,70068
4541,922,ryan,indiana,103.0,brimage place,dudley specialist medical centre,kangarol flat,3191,nsw,19770224.0,8553719,88987
0,---,---,---,---,---,---,---,---,---,---,---,---
3763,923,freya,warnock,5.0,,locn 3s39,st clair,6185,nsw,19120525.0,7654842,69126
2716,923,freya,springthorpe,5.0,mina wylie crescent,locn 3439,st clair,6158,nsw,19120525.0,7654842,84164
4587,923,freya,springthorpe,5.0,mina wylir crescent,locn 3439,st clair,6158,nsw,19120525.0,7654842,74662
0,---,---,---,---,---,---,---,---,---,---,---,---
4843,924,blake,green,10.0,bate place,janglen,poochera,2143,vic,19160406.0,4587041,18955
3772,924,blakde,green,10.0,bate place,janglen,poochera,2134,vic,19160406.0,4587041,2397
3573,924,gloufssis,blake,10.0,bate place,,poochera,2143,vic,,4587041,53938
4851,924,blake,grewen,10.0,bateplace,janl gen,poocnera,2143,vic,19160406.0,4587041,64277
0,---,---,---,---,---,---,---,---,---,---,---,---
3794,925,xavier,matosn,10.0,,rank in park,kellyville,3039,vic,19620202.0,6169819,95412
1109,925,xavier,matson,10.0,marchant circuit,rankin park,kellyville,2085,vic,19620202.0,6169819,43305
0,---,---,---,---,---,---,---,---,---,---,---,---
2313,926,magnus,boyle,25.0,bindiri place,naringal orchard,raceivew,2036,qld,19540417.0,1684612,39520
3802,926,magnus,boyle,11.0,bindiri place,naringal orchard,raceview,2036,qld,19540417.0,1684612,9140
0,---,---,---,---,---,---,---,---,---,---,---,---
4627,927,hamish,vincent,,,villa 127,adamstown,2224,nsw,19161128.0,8439607,84188
3714,927,hamish,ryan,33.0,bonney tsreet,,adamstown,2242,nsw,19161128.0,8439607,79647
3803,927,hamish,ryan,5.0,bonney street,,adamstown,2224,nsw,19161128.0,8439607,60656
4934,927,hamish,ryan,5.0,bonney street,villa 127,adamstown,2224,nsw,19161128.0,8439607,19041
0,---,---,---,---,---,---,---,---,---,---,---,---
3804,928,emiily,beams,23.0,kingscote crescent,cromdale,warrane,6163,nsw,19481014.0,5500494,80740
2791,928,emiily,beams,23.0,kingscote crescent,cromdzle,warrae,6163,nsw,19481014.0,5500494,9860
0,---,---,---,---,---,---,---,---,---,---,---,---
651,929,benjamin,etherington,92.0,westbury circuit,mallaby,apple tree creek,5045,nsw,,1615398,46807
3805,929,benjamin,etherington,92.0,westbury circuit,mallaby,apple tree creek,5045,nsw,19950411.0,1615398,87860
0,---,---,---,---,---,---,---,---,---,---,---,---
3829,930,ruby,jeffries,73.0,forbes sotreet,underwood,st albans,4155,nsw,19490705.0,2061933,45149
158,930,ruby,jeffries,73.0,forbes street,underwood,st albans,4165,nsw,19490705.0,8939903,83801
4919,930,ruby,jeffries,,forbes street,underwood,st albans,4165,nsw,19490705.0,8939903,41908
0,---,---,---,---,---,---,---,---,---,---,---,---
3787,931,matthew,clarke,7.0,illawarra court,carisbrook,south perth,4670,vic,19340701.0,9975239,95979
3830,931,bellchambers,matthew,7.0,illawarra court,carisbrook,southqperth,4670,vic,19340701.0,9975239,86313
0,---,---,---,---,---,---,---,---,---,---,---,---
1794,932,declgn,,4.0,drosera place,quandialla,yarra junction,808,vic,19760613.0,2291123,87174
3831,932,declen,,1.0,drosera place,quandialla,yarra junction,800,vic,19760613.0,2291123,80528
0,---,---,---,---,---,---,---,---,---,---,---,---
3840,933,daniel,baynes,46.0,alsop ldose,snug beach cvn park,longreach,2415,vic,19760501.0,3975116,73454
1592,933,daniel,baynes,192.0,alsop close,snug beach cvn park,longreach,2145,vic,19760501.0,3975116,38374
0,---,---,---,---,---,---,---,---,---,---,---,---
